ID,Name,Sex,Age,Height,Weight,Team,Year,Event,Medal
45226,Mohamed Sayed Mohamed Hamdi,M,20,NA,NA,Egypt,1952,Gymnastics Men's Individual All-Around,NA
45311,Morgan Carl Hamm,M,17,5.4,143,United States,2000,Gymnastics Men's Individual All-Around,NA
45312,Paul Elbert Hamm,M,17,5.4,137,United States,2000,Gymnastics Men's Individual All-Around,NA
45339,Gustav Hmmerlin,M,23,5.2,130,United States,1904,Gymnastics Men's Individual All-Around,NA
45381,Mria Hmos,F,NA,NA,NA,Hungary,1928,Gymnastics Women's Team All-Around,NA
45420,Han Chung-Sik,M,23,5.4,132,South Korea,1984,Gymnastics Men's Individual All-Around,NA
45428,Han Gwang-Ho,M,19,NA,NA,South Korea,1992,Gymnastics Men's Individual All-Around,NA
45430,Han Gwang-Song,M,22,5.3,121,North Korea,1980,Gymnastics Men's Individual All-Around,NA
45432,Han Gyeong-Im,F,17,5.1,101,South Korea,1988,Gymnastics Women's Individual All-Around,NA
45457,Han Jong-Ok,F,17,4.9,86,North Korea,2004,Gymnastics Women's Individual All-Around,NA
45500,Han Yun-Su,M,19,NA,NA,South Korea,1992,Gymnastics Men's Individual All-Around,NA
45576,Hermann Hnggi,M,33,NA,NA,Switzerland,1928,Gymnastics Men's Individual All-Around,Silver
45600,Robert S. Hanley,M,NA,NA,NA,Great Britain,1908,Gymnastics Men's Individual All-Around,NA
45663,Rainer Hanschke,M,24,5.7,148,East Germany,1976,Gymnastics Men's Individual All-Around,NA
45668,Aksel Henry Hansen,M,24,NA,NA,Norway,1912,"Gymnastics Men's Team All-Around, Swedish System",Bronze
45675,Arvor Hansen,M,21,NA,NA,Denmark,1908,Gymnastics Men's Team All-Around,NA
45681,Bente Hansen (-Foss),F,19,5.4,110,Norway,1972,Gymnastics Women's Individual All-Around,NA
45691,Christian Marius Hansen,M,16,NA,NA,Denmark,1908,Gymnastics Men's Team All-Around,NA
45710,Frede Hansen,M,23,NA,NA,Denmark,1920,"Gymnastics Men's Team All-Around, Swedish System",Silver
45712,Frederik Hansen (-Melvang),M,23,NA,NA,Denmark,1920,"Gymnastics Men's Team All-Around, Swedish System",Silver
45721,Hans Trier Hansen,M,18,NA,NA,Denmark,1912,"Gymnastics Men's Team All-Around, Swedish System",Silver
45722,Harald Sigvard Hansen,M,23,NA,NA,Norway,1908,Gymnastics Men's Team All-Around,Silver
45725,Harry Hansen,M,NA,NA,NA,United States,1904,Gymnastics Men's Individual All-Around,NA
45737,Ingvardt M. Hansen,M,NA,NA,NA,Denmark,1908,Gymnastics Men's Team All-Around,NA
45749,Johannes Hansen,M,29,NA,NA,Denmark,1912,"Gymnastics Men's Team All-Around, Swedish System",Silver
45767,Kristian Aage Hansen (-Bges),M,25,NA,NA,Denmark,1920,"Gymnastics Men's Team All-Around, Swedish System",Silver
45776,Marcel Hansen,M,NA,NA,NA,Belgium,1920,"Gymnastics Men's Team All-Around, Swedish System",Bronze
45777,Aage Marius Hansen,M,21,NA,NA,Denmark,1912,"Gymnastics Men's Team All-Around, Free System",Bronze
45792,Rasmus Hansen,M,27,NA,NA,Denmark,1912,"Gymnastics Men's Team All-Around, Swedish System",Silver
45826,Clarice M. Hanson (-Bell),F,25,NA,NA,Great Britain,1936,Gymnastics Women's Team All-Around,NA
45830,Leonard Hanson,M,20,NA,NA,Great Britain,1908,Gymnastics Men's Individual All-Around,NA
45861,Erzsbet Hanti,F,15,5.1,97,Hungary,1980,Gymnastics Women's Individual All-Around,NA
45868,Kazue Hanyu (-Kasamatsu),F,18,5.2,115,Japan,1968,Gymnastics Women's Individual All-Around,NA
45914,Mutsumi Harada,M,24,5.6,150,Japan,2000,Gymnastics Men's Individual All-Around,NA
45955,Kenneth Graham Harcourt,M,18,NA,NA,Great Britain,1952,Gymnastics Men's Individual All-Around,NA
46035,Karen Katrina Hargate,F,15,5.1,101,Great Britain,1988,Gymnastics Women's Individual All-Around,NA
46071,Carl Hrleman,M,21,5.6,148,Sweden,1908,Gymnastics Men's Team All-Around,Gold
46072,A. S. Harley,M,NA,NA,NA,Great Britain,1908,Gymnastics Men's Team All-Around,NA
46085,Suzanne Helena Johanna Harmes,F,18,5.6,126,Netherlands,2004,Gymnastics Women's Individual All-Around,NA
46169,J. Harris,M,NA,NA,NA,Great Britain,1920,Gymnastics Men's Team All-Around,NA
46194,Amanda Harrison (-Kirby),F,19,5.1,112,Great Britain,1984,Gymnastics Women's Individual All-Around,NA
46226,Ruby Esther Harrold,F,20,5.3,123,Great Britain,2016,Gymnastics Women's Team All-Around,NA
46286,Margaret Boulton Hartley (-Cobb),F,NA,NA,NA,Great Britain,1928,Gymnastics Women's Team All-Around,Bronze
46288,"Alexandra ""Sandra"" Hartley (-O'Brien Cousins)",F,20,5.4,123,Canada,1968,Gymnastics Women's Individual All-Around,NA
46322,"James ""Jim"" Hartung",M,24,5.4,141,United States,1984,Gymnastics Men's Individual All-Around,NA
46336,Curt Hartzell,M,20,NA,NA,Sweden,1912,"Gymnastics Men's Team All-Around, Swedish System",Gold
46404,Takako Hasegawa,F,21,5.1,97,Japan,1972,Gymnastics Women's Individual All-Around,NA
46428,Miho Hashiguchi,F,18,5.2,101,Japan,1996,Gymnastics Women's Individual All-Around,NA
46429,Kayoko Hashiguchi-Saka,F,24,5.2,115,Japan,1968,Gymnastics Women's Individual All-Around,NA
46552,Yoshiaki Hatakeda,M,20,5.6,159,Japan,1992,Gymnastics Men's Individual All-Around,NA
46560,Annia Portuondo Hatch,F,26,5,95,United States,2004,Gymnastics Women's Individual All-Around,NA
46608,Frank Otto Haubold,M,22,NA,NA,United States,1928,Gymnastics Men's Individual All-Around,NA
46609,Irma Haubold (Pezzia-),F,27,NA,NA,United States,1936,Gymnastics Women's Team All-Around,NA
46655,Franz Haupert,M,28,NA,NA,Luxembourg,1936,Gymnastics Men's Individual All-Around,NA
46694,Heinz Hussler,M,27,5.7,141,West Germany,1968,Gymnastics Men's Individual All-Around,NA
46716,Erna Havelka (-Raenovi),F,27,5.1,110,Yugoslavia,1972,Gymnastics Women's Individual All-Around,NA
46753,Ernest Haweek,M,25,5.6,146,Poland,1960,Gymnastics Men's Individual All-Around,NA
46761,Arthur E. Hawkins,M,NA,NA,NA,Great Britain,1908,Gymnastics Men's Team All-Around,NA
46765,Frank Fred William Hawkins,M,NA,NA,NA,Great Britain,1924,Gymnastics Men's Individual All-Around,NA
46785,Heinrich Bernhard Friedrich Alexander Georg Hax,M,35,NA,NA,Germany,1906,Gymnastics Men's Team All-Around,NA
46821,Takuji Hayata,M,24,5.2,128,Japan,1964,Gymnastics Men's Individual All-Around,NA
46931,He Kexin,F,16,4.7,73,China,2008,Gymnastics Women's Individual All-Around,NA
46939,He Xuemei,F,15,4.8,86,China,1992,Gymnastics Women's Individual All-Around,NA
46975,Craig Heap,M,27,5.5,143,Great Britain,2000,Gymnastics Men's Individual All-Around,NA
47008,Mary Heaton,F,25,NA,NA,Great Britain,1936,Gymnastics Women's Team All-Around,NA
47066,Doris Linnea Birgitta Hedberg (-Asplund),F,20,NA,NA,Sweden,1956,Gymnastics Women's Individual All-Around,NA
47080,Jnos Hder,M,23,NA,NA,Hungary,1956,Gymnastics Men's Individual All-Around,NA
47102,Ture Eskil Hedman,M,24,NA,NA,Sweden,1920,"Gymnastics Men's Team All-Around, Swedish System",Gold
47153,Jzsef Hegeds,M,22,NA,NA,Hungary,1932,Gymnastics Men's Individual All-Around,NA
47168,Oliver Nicola Hegi,M,23,5.5,139,Switzerland,2016,Gymnastics Men's Individual All-Around,NA
47174,"Grete ""Gretchen"" Hehenberger",F,30,NA,NA,Austria,1948,Gymnastics Women's Team All-Around,NA
47181,Anton Heida,M,25,NA,NA,United States,1904,Gymnastics Men's Individual All-Around,NA
47225,Kauko Pertti Juhani Heikkinen,M,22,5.8,149,Finland,1960,Gymnastics Men's Individual All-Around,NA
47230,"Geertruida Johanna ""Truida"" Heil-Bonnet",F,28,NA,NA,Netherlands,1948,Gymnastics Women's Team All-Around,NA
47262,Elke Heine,F,17,5.4,110,West Germany,1984,Gymnastics Women's Individual All-Around,NA
47286,Reino Mikael Heino,M,27,5.7,144,Finland,1968,Gymnastics Men's Individual All-Around,NA
47295,Raimo Yrj Heinonen,M,21,5.7,140,Finland,1956,Gymnastics Men's Individual All-Around,NA
47401,Herman Alrich Frostrup Helgesen,M,31,NA,NA,Norway,1920,"Gymnastics Men's Team All-Around, Free System",Silver
47452,Angelika Hellmann (-Keilig),F,18,5.3,104,East Germany,1972,Gymnastics Women's Individual All-Around,NA
47455,Ott Hellmich,M,38,NA,NA,Hungary,1912,Gymnastics Men's Team All-Around,Silver
47463,Nils Robert Hellsten,M,22,NA,NA,Sweden,1908,Gymnastics Men's Team All-Around,Gold
47496,Hugo Alexander Helsten,M,25,NA,NA,Denmark,1920,"Gymnastics Men's Team All-Around, Free System",Gold
47517,Valentine Hmryck,F,NA,NA,NA,France,1928,Gymnastics Women's Team All-Around,NA
47520,Ralf-Peter Hemmann,M,21,5.7,157,East Germany,1980,Gymnastics Men's Individual All-Around,NA
47527,Michel Hemmerling,M,23,NA,NA,Luxembourg,1912,Gymnastics Men's Team All-Around,NA
47621,Louis Henin,M,25,NA,NA,Belgium,1920,"Gymnastics Men's Team All-Around, Swedish System",Bronze
47647,L. Hennebicq,M,NA,NA,NA,France,1908,Gymnastics Men's Team All-Around,NA
47659,"Edward August ""Ed"" Hennig",M,24,NA,NA,United States,1904,Gymnastics Men's Individual All-Around,NA
47685,Aranka Hennyei,F,NA,NA,NA,Hungary,1928,Gymnastics Women's Team All-Around,NA
47774,Norman Henson,M,18,5.3,128,Philippines,1968,Gymnastics Men's Individual All-Around,NA
47778,Franois Hentges,M,26,NA,NA,Luxembourg,1912,Gymnastics Men's Individual All-Around,NA
47779,Pierre Hentges,M,21,NA,NA,Luxembourg,1912,Gymnastics Men's Individual All-Around,NA
47806,Heo Seon-Mi,F,17,5.1,88,South Korea,2012,Gymnastics Women's Individual All-Around,NA
47862,Bla Herczeg,M,21,5.5,130,Hungary,1968,Gymnastics Men's Individual All-Around,NA
47863,Istvn Herczeg,M,24,NA,NA,Hungary,1912,Gymnastics Men's Team All-Around,Silver
47891,Jacob Charles Hergenhahn,M,22,NA,NA,Germany,1904,Gymnastics Men's Individual All-Around,NA
47934,Arthur Alfred Hermann,M,26,NA,NA,France,1920,Gymnastics Men's Team All-Around,Bronze
47935,"William John ""Bill"" Hermann",M,20,NA,NA,United States,1932,Gymnastics Men's Tumbling,Bronze
47937,Georg Richard Einar Hermann,M,29,NA,NA,Denmark,1908,Gymnastics Men's Team All-Around,NA
47938,Gottfried Hermann,M,26,NA,NA,Austria,1936,Gymnastics Men's Individual All-Around,NA
47950,Rune Hermans,F,17,5.2,106,Belgium,2016,Gymnastics Women's Individual All-Around,NA
47959,Pascale Hermant,F,15,NA,NA,France,1972,Gymnastics Women's Individual All-Around,NA
47961,Cassius Hermes,M,NA,NA,NA,Germany,1906,Gymnastics Men's Individual All-Around,NA
48041,"Lauren Zoe ""Laurie"" Hernandez",F,16,5,108,United States,2016,Gymnastics Women's Team All-Around,Gold
48052,Mara Antonieta Hernndez Castao,F,14,5.1,101,Mexico,1972,Gymnastics Women's Individual All-Around,NA
48064,Pablo Luis Hernndez,M,19,5.7,134,Cuba,1964,Gymnastics Men's Individual All-Around,NA
48118,Robert Herold,M,25,NA,NA,France,1936,Gymnastics Men's Individual All-Around,NA
48183,Robert Herrmann,M,34,NA,NA,United States,1904,Gymnastics Men's Individual All-Around,NA
48206,Albert mile Reneld Hersoy,M,24,NA,NA,France,1920,Gymnastics Men's Team All-Around,Bronze
48210,Anton Hertl,M,39,5.5,159,Austria,1960,Gymnastics Men's Individual All-Around,NA
48219,Manuela Hervs Rodrguez,F,16,5,95,Spain,1988,Gymnastics Women's Individual All-Around,NA
48237,William Herzog,M,NA,NA,NA,United States,1904,Gymnastics Men's Individual All-Around,NA
48252,Erich Hess,M,21,5.6,143,West Germany,1968,Gymnastics Men's Individual All-Around,NA
48256,Max Hess,M,26,5.4,157,United States,1904,Gymnastics Men's Individual All-Around,NA
48356,Dorothy Hey (-Webster),F,NA,NA,NA,Great Britain,1948,Gymnastics Women's Team All-Around,NA
48394,Henry Hiatt,M,NA,NA,NA,Great Britain,1900,Gymnastics Men's Individual All-Around,NA
48398,Curtis Mayfield Hibbert,M,22,5.4,154,Canada,1988,Gymnastics Men's Individual All-Around,NA
48442,Vid Hidvgi,M,25,5.6,132,Hungary,2012,Gymnastics Men's Pommelled Horse,NA
48476,Alphonse Higelin (Hglin-),M,22,NA,NA,France,1920,Gymnastics Men's Team All-Around,Bronze
48598,Theodora Mary Hill (-Gotz),F,18,5.3,137,New Zealand,1964,Gymnastics Women's Individual All-Around,NA
48633,Georg Otto Hilmar,M,19,NA,NA,Germany,1896,Gymnastics Men's Horse Vault,NA
48671,Marie-Sophie Hindermann,F,17,5.6,112,Germany,2008,Gymnastics Women's Individual All-Around,NA
48681,Silvia Hindorff (-Hafemeister),F,19,5.2,106,East Germany,1980,Gymnastics Women's Individual All-Around,NA
48772,Eiko Hirashima,F,21,5.3,115,Japan,1972,Gymnastics Women's Individual All-Around,NA
48775,Noritoshi Hirata,M,26,5.6,134,Japan,1984,Gymnastics Men's Individual All-Around,NA
48789,Elfriede Hirnschall (-Fgerl),F,15,5.4,146,Austria,1960,Gymnastics Women's Individual All-Around,NA
48824,Irene Hirst,F,18,NA,NA,Great Britain,1948,Gymnastics Women's Team All-Around,NA
48827,"Mary Patricia ""Pat"" Hirst",F,29,NA,NA,Great Britain,1948,Gymnastics Women's Team All-Around,NA
48841,Loan Valerie His,F,17,5.2,126,France,2016,Gymnastics Women's Team All-Around,NA
48898,Stane Hlastan,M,NA,NA,NA,Yugoslavia,1924,Gymnastics Men's Individual All-Around,NA
48926,Ivica Hmjelovac,M,26,5.8,148,Yugoslavia,1972,Gymnastics Men's Individual All-Around,NA
48954,Ho Yun-Hang,M,21,5.5,137,North Korea,1972,Gymnastics Men's Individual All-Around,NA
48971,William O. Hoare,M,NA,NA,NA,Great Britain,1908,Gymnastics Men's Team All-Around,NA
48977,Vanessa Hobbs,F,17,5.3,121,Great Britain,2004,Gymnastics Women's Individual All-Around,NA
49039,Alfred Frederick Hodges,M,NA,NA,NA,Great Britain,1908,Gymnastics Men's Individual All-Around,NA
49044,Samuel Ernest Hodgetts,M,30,NA,NA,Great Britain,1908,Gymnastics Men's Individual All-Around,NA
49077,Georges Auguste Charles Hol,M,29,NA,NA,France,1920,Gymnastics Men's Team All-Around,Bronze
49085,Marie Margaret Hoesly,F,35,NA,NA,United States,1952,Gymnastics Women's Individual All-Around,NA
49116,Omer Hoffman,M,NA,NA,NA,Belgium,1920,"Gymnastics Men's Team All-Around, Swedish System",Bronze
49155,Lutz Hoffmann,M,21,5.5,148,East Germany,1980,Gymnastics Men's Individual All-Around,NA
49162,Ulf Hoffmann,M,27,5.4,130,East Germany,1988,Gymnastics Men's Individual All-Around,NA
49185,Fritz Hofmann,M,24,5.5,123,Germany,1896,Gymnastics Men's Rope Climbing,Bronze
49281,Gunnar Fredrik Hjer,M,33,NA,NA,Sweden,1908,Gymnastics Men's Team All-Around,Gold
49290,Peter Hol,M,23,NA,NA,Norway,1906,Gymnastics Men's Team All-Around,Gold
49320,"Donald Joseph ""Don"" Holder",M,23,NA,NA,United States,1952,Gymnastics Men's Individual All-Around,NA
49338,Valentyna Mykhailivna Holenkova,F,16,4.9,88,Ukraine,2008,Gymnastics Women's Individual All-Around,NA
49357,Ingrid Holkoviov (-Postikov),F,16,5.2,104,Czechoslovakia,1976,Gymnastics Women's Individual All-Around,NA
49387,Pius Hollenstein,M,28,NA,NA,Austria,1936,Gymnastics Men's Individual All-Around,NA
49435,Harry Holm,M,17,NA,NA,Denmark,1920,"Gymnastics Men's Team All-Around, Free System",Gold
49437,Knud Olaf Holm,M,19,NA,NA,Denmark,1906,Gymnastics Men's Team All-Around,Silver
49445,Poul Holm,M,19,NA,NA,Denmark,1908,Gymnastics Men's Team All-Around,NA
49447,Inger Rose-Marie Holm (-Saxne),F,15,5,101,Sweden,1968,Gymnastics Women's Individual All-Around,NA
49459,Nils Arvid Birger Holmberg,M,21,NA,NA,Sweden,1908,Gymnastics Men's Team All-Around,Gold
49460,Carl Johan Severin Holmberg,M,24,NA,NA,Sweden,1908,Gymnastics Men's Team All-Around,Gold
49467,Torsten Oswald Magnus Holmberg,M,25,NA,NA,Sweden,1908,Gymnastics Men's Team All-Around,Gold
49475,Unni Elisabeth Holmen (-Berge-),F,16,5.4,123,Norway,1968,Gymnastics Women's Individual All-Around,NA
49668,Shigeo Homma,M,28,NA,NA,Japan,1932,Gymnastics Men's Individual All-Around,NA
49673,Mria Homolov,F,24,5.3,121,Slovakia,2012,Gymnastics Women's Individual All-Around,NA
49685,Valeriy Volodymyrovych Honcharov,M,22,5.5,126,Ukraine,2000,Gymnastics Men's Individual All-Around,NA
49737,Hong Su-Jong,F,15,4.8,79,North Korea,2004,Gymnastics Women's Individual All-Around,NA
49740,Hong Tai-Kwai,F,17,5,104,Chinese Taipei,1964,Gymnastics Women's Individual All-Around,NA
49742,Hong Un-Jong,F,19,5.1,104,North Korea,2008,Gymnastics Women's Individual All-Around,NA
49771,Honorez,M,NA,NA,NA,France,1900,Gymnastics Men's Individual All-Around,NA
49775,Zdeka Honsov,F,21,NA,NA,Czechoslovakia,1948,Gymnastics Women's Team All-Around,Gold
49780,"Bohumil ""Boris"" Honztko",M,30,NA,NA,Bohemia,1906,Gymnastics Men's Individual All-Around,NA
49844,Hermann Hpfner,M,23,5.5,128,West Germany,1968,Gymnastics Men's Individual All-Around,NA
49847,Elyse Madison Hopfner-Hibbs,F,18,5,101,Canada,2008,Gymnastics Women's Individual All-Around,NA
49850,Glyn T. Hopkins,M,19,NA,NA,Great Britain,1948,Gymnastics Men's Individual All-Around,NA
49853,Pamela Jean Hopkins (-Hardwicke),F,18,5.2,108,Great Britain,1972,Gymnastics Women's Individual All-Around,NA
49855,Thomas Hopkins,M,NA,NA,NA,Great Britain,1924,Gymnastics Men's Individual All-Around,NA
49957,Jean-Baptiste Horn,M,26,NA,NA,Luxembourg,1912,Gymnastics Men's Team All-Around,NA
50011,Mariya Kindrativna Horokhovska,F,30,NA,NA,Soviet Union,1952,Gymnastics Women's Individual All-Around,Gold
50020,J. A. Horridge,M,NA,NA,NA,Great Britain,1908,Gymnastics Men's Team All-Around,NA
50025,William Hermann Horschke,M,24,NA,NA,United States,1904,Gymnastics Men's Individual All-Around,NA
50052,Jonathan Alan Horton,M,22,5.1,130,United States,2008,Gymnastics Men's Individual All-Around,NA
50093,Kinga Horvth,F,15,5.2,101,Hungary,1992,Gymnastics Women's Individual All-Around,NA
50105,Zsolt Horvth,M,20,5.7,132,Hungary,1988,Gymnastics Men's Individual All-Around,NA
50113,Dorota Horzonek-Jokiel,F,18,5.1,128,Poland,1952,Gymnastics Women's Individual All-Around,NA
50131,Naho Hoshiyama,F,15,4.7,79,Japan,1996,Gymnastics Women's Individual All-Around,NA
50273,Paulette Houter,F,NA,NA,NA,France,1928,Gymnastics Women's Team All-Around,NA
50295,Raili Hillevi Hoviniemi (-Lampinen),F,16,5.2,115,Finland,1952,Gymnastics Women's Individual All-Around,NA
50321,"Doris Katherine ""Kathy"" Howard",F,18,5.3,110,United States,1976,Gymnastics Women's Individual All-Around,NA
50350,"Judith Ann ""Judy"" Howe (Hult-)",F,21,5.3,121,United States,1956,Gymnastics Women's Individual All-Around,NA
50466,Anna Hebinov,F,27,NA,NA,Czechoslovakia,1936,Gymnastics Women's Team All-Around,Silver
50474,Katarina Hribar,F,22,NA,NA,Yugoslavia,1936,Gymnastics Women's Team All-Around,NA
50499,Gustav Agustin Hrub,M,32,NA,NA,Czechoslovakia,1948,Gymnastics Men's Individual All-Around,NA
50510,Vladyslav Volodymyrovych Hryko,M,19,5.5,126,Ukraine,2016,Gymnastics Men's Team All-Around,NA
50614,Huang Huadong,M,24,5.3,126,China,1996,Gymnastics Men's Individual All-Around,NA
50626,Huang Liping,M,23,5.6,139,China,1996,Gymnastics Men's Individual All-Around,NA
50630,Huang Mandan,F,17,4.9,82,China,2000,Gymnastics Women's Individual All-Around,NA
50637,Huang Qiushuang,F,20,5.1,95,China,2012,Gymnastics Women's Individual All-Around,NA
50639,Huang Qun,F,15,4.9,84,China,1984,Gymnastics Women's Individual All-Around,NA
50659,Huang Xu,M,21,5.3,130,China,2000,Gymnastics Men's Individual All-Around,NA
50707,Gerhard Huber,M,26,NA,NA,Austria,1960,Gymnastics Men's Individual All-Around,NA
50713,Franois Joseph Huber (Hber-),M,30,NA,NA,France,1924,Gymnastics Men's Individual All-Around,NA
50737,Henri Hubert,M,NA,NA,NA,France,1908,Gymnastics Men's Team All-Around,NA
50741,Armand Huberty,M,21,5.7,150,Luxembourg,1952,Gymnastics Men's Individual All-Around,NA
50780,Alois Hudec,M,28,NA,NA,Czechoslovakia,1936,Gymnastics Men's Individual All-Around,NA
50784,Daniel Hudels,M,NA,NA,NA,France,1908,Gymnastics Men's Team All-Around,NA
50793,Bret Richard Hudson,M,22,5.2,137,Australia,1996,Gymnastics Men's Individual All-Around,NA
50809,Colette Hu (-Changeat),F,16,NA,NA,France,1948,Gymnastics Women's Team All-Around,NA
50846,"Steven Keith ""Steve"" Hug",M,16,5.4,141,United States,1968,Gymnastics Men's Individual All-Around,NA
50871,Joanna Lovell Hughes,F,18,5.2,104,Australia,1996,Gymnastics Women's Individual All-Around,NA
50895,Rene Hugon (-Roger),F,29,5.3,130,France,1960,Gymnastics Women's Individual All-Around,NA
50918,Veikko Aarne Aleks Huhtanen,M,29,5.8,NA,Finland,1948,Gymnastics Men's Individual All-Around,Gold
51001,Terin Marie Humphrey,F,17,5,95,United States,2004,Gymnastics Women's Individual All-Around,NA
51006,Samuel Stanley Humphreys,M,NA,NA,NA,Great Britain,1924,Gymnastics Men's Individual All-Around,NA
51026,"Leonard ""Leo"" Hunger",M,24,NA,NA,United States,1904,Gymnastics Men's Individual All-Around,NA
51149,Gheorgheta Hurmuzachi (-Dumitrescu),F,20,NA,NA,Romania,1956,Gymnastics Women's Individual All-Around,NA
51179,Roland Hrzeler,M,23,5.7,148,Switzerland,1968,Gymnastics Men's Individual All-Around,NA
51208,H. J. Huskinson,M,NA,NA,NA,Great Britain,1908,Gymnastics Men's Team All-Around,NA
51265,Oluf Husted-Nielsen,M,19,NA,NA,Denmark,1908,Gymnastics Men's Team All-Around,NA
51285,Pamela Ruth Hutchinson,F,18,5.2,115,Great Britain,1972,Gymnastics Women's Individual All-Around,NA
51302,Tetiana Kostiantynivna Hutsu,F,15,NA,NA,Unified Team,1992,Gymnastics Women's Individual All-Around,Gold
51346,Ann-Mari Hvaal (-Steinsland),F,24,5.3,130,Norway,1968,Gymnastics Women's Individual All-Around,NA
